"new_id","Date","Year","dhw_max","parrot","macro","ssta_freq_sd","temp_max","depth","exposure_fac","cyclone_mag","turbidity","urchin_sum_all"
5636,"2013-10-08",2013,0.149999996647239,0.25,0,2.768571429,305.0271429,6,0,54.862345,0.058943801,70.5
5636,"2014-10-28",2014,0.449999989941716,0.25,0.0125,2.768571429,305.0271429,6,0,54.862345,0.0645138,5.5
5636,"2015-10-28",2015,0,0,0,2.768571429,305.0271429,6,0,54.862345,0.079044914,107.5
5636,"2016-10-12",2016,0.159999996423721,0,0,2.768571429,305.0271429,6,0,54.862345,0.076649505,220.25
5637,"2013-10-08",2013,0.149999996647239,1.25,0,2.768571429,305.0271429,12,0,54.862345,0.058943801,20.25
5637,"2014-10-28",2014,0.449999989941716,0.25,0.00625,2.768571429,305.0271429,12,0,54.862345,0.0645138,7.5
5637,"2015-10-28",2015,0,1.5,0.00625,2.768571429,305.0271429,12,0,54.862345,0.079044914,72.5
5637,"2016-10-12",2016,0.159999996423721,0,0,2.768571429,305.0271429,12,0,54.862345,0.076649505,85.5
5638,"2015-10-28",2015,0,0.5,0,3.17,305.2,6,0,54.897758,0.038599999,11
5638,"2016-10-12",2016,0.319999992847443,0,0.03125,3.17,305.2,6,0,54.897758,0.035199999,11.25
5639,"2015-10-28",2015,0,0.5,0,3.17,305.2,12,0,54.897758,0.038599999,20.75
5639,"2016-10-12",2016,0.319999992847443,0,0.00625,3.17,305.2,12,0,54.897758,0.035199999,2.25
5645,"2014-10-02",2014,3.19999992847443,7.75,0.01875,1.52,305.22,5,0,53.783853,0.071199998,0.25
5648,"2013-12-29",2013,1.90999995730817,0.25,0,1.52,305.22,5,0,53.73194,0.159247994,0
5648,"2014-10-01",2014,3.1599999293685,2.5,0,1.52,305.22,5,0,53.73194,0.044232378,2.25
5649,"2013-12-29",2013,1.90999995730817,2.25,0.05625,1.52,305.22,10,0,53.73194,0.159247994,0
5649,"2014-10-01",2014,3.1599999293685,2,0.0125,1.52,305.22,10,0,53.73194,0.044232378,1.25
5688,"2008-08-09",2008,0,0.75,0.8,1.19,305.86,4,0,60.305289,0.055154668,1.25
5711,"2011-04-20",2011,3.62999991886318,0,0.16875,1.345,305.14,5,1,60.305289,0.053802251,42
5715,"2005-11-08",2005,NA,1.75,0.03125,1.41,305.6,7,0,64.440644,0.087425999,1.75
5716,"2008-04-16",2008,NA,0.5,0.40625,1.41,305.6,5,0,64.440644,0.052352501,38.75
5720,"2009-05-27",2009,NA,0.5,0.06875,1.41,305.6,9,0,64.440644,0.053254001,2.25
5735,"2006-03-15",2006,NA,0.25,0.0625,1.37,305.33,5,0,92.300499,0.083887,23.25
5739,"2005-11-17",2005,NA,0.25,0.39375,1.21,305.25,5,0,92.300499,0.087425999,24.75
5740,"2005-11-17",2005,NA,11.25,0.0625,1.21,305.25,7,0,92.300499,0.087425999,22.75
5777,"2012-10-31",2012,NA,0,0.16875,1.31,304.75,7.5,1,60.724678,0.044695999,1.75
5778,"2003-09-06",2003,NA,0.75,0.2375,1.31,304.75,3,1,60.724678,0.034827,0.75
5791,"2006-09-24",2006,1.19999997317791,3.5,0.60625,1.18,305.02,5,1,62.349635,0.0438,63
5805,"2007-06-09",2007,0,0,0.56875,1.463333333,305.2966667,8,1,55.683188,0.020033,10
5805,"2008-10-18",2008,0,0.25,0.575,1.463333333,305.2966667,8,1,55.683188,0.0427805,0
5816,"2008-09-14",2008,0,0.25,0.2375,1.34,305.01,5,0,60.351949,0.024362,24.5
5823,"2012-10-23",2012,0.439999990165234,2,0.36875,1.34,305.01,8,0,60.351949,0.030958,98
5829,"2006-09-23",2006,0.899999979883432,0,0.4,1.34,305.01,10,0,60.351949,0.022691,50.25
5834,"2005-08-27",2005,0,1.25,0.11875,1.34,305.01,10,0,60.351949,0.019149625,36.75
5838,"2006-09-23",2006,0.629999985918403,1,0.35,1.34,305.01,10,1,60.351949,0.026682001,18.25
5841,"2006-09-23",2006,0.629999985918403,1.25,0.45,1.34,305.01,5,1,60.351949,0.026682001,35.5
5841,"2007-10-20",2007,0.629999985918403,2.75,0.2625,1.34,305.01,5,1,60.351949,0.043200001,17.5
5841,"2008-09-14",2008,0,1.25,0.70625,1.34,305.01,5,1,60.351949,0.024646999,5.75
5875,"2015-08-13",2015,0,0,0.15,1.55,304.45,4.6,1,59.562493,0.019,134.5
5884,"2013-07-05",2013,0,0,0.4,1.93,305.0266667,5,1,58.720793,0.0266,6.25
5890,"2011-09-24",2011,0.599999986588955,0.75,0.63125,1.81,304.92,10,1,64.799841,0.026350001,12.25
5892,"2008-10-04",2008,0,0.25,0.425,1.81,304.92,9,1,64.799841,0.044684999,57
5899,"2007-10-06",2007,0,1.75,0.175,1.56,304.6,10,0,64.799841,0.023213,0.25
5906,"2012-07-25",2012,0,6.5,0.38125,1.84,304.66,6,1,58.720793,0.023356,2
5921,"2006-01-03",2006,1.0899999756366,0,0.4875,1.56,304.6,10,1,64.799841,0.029294251,0.75
5925,"2007-10-07",2007,0,1,0.29375,1.56,304.6,10,1,64.799841,0.023213,7
5940,"2013-11-20",2013,0,0,0.18125,1.35,307.95,8,1,58.015561,0.027752001,107.75
5952,"2012-09-19",2012,0.149999996647239,0,0.65,1.35,307.95,6,1,58.015561,0.024401,0.5
5955,"2007-11-17",2007,4.85999989137053,1,0,1.15,304.76,6,1,73.794427,0.105319243,0
5955,"2008-11-22",2008,0,1,0.0125,1.15,304.76,6,1,73.794427,0.151888382,0.25
5955,"2009-11-22",2009,0.139999996870756,2.75,0,1.15,304.76,6,1,73.794427,0.127788416,0.5
5955,"2010-11-20",2010,1.56999996490777,1.5,0,1.15,304.76,6,1,73.794427,0.113688235,0.5
5955,"2011-11-20",2011,0,1.5,0,1.15,304.76,6,1,73.794427,0.089534413,0.25
5956,"2007-11-17",2007,4.85999989137053,0.75,0,1.15,304.76,10,1,73.794427,0.105319243,0
5956,"2008-11-22",2008,0,2,0,1.15,304.76,10,1,73.794427,0.151888382,0
5956,"2009-11-22",2009,0.139999996870756,0.25,0,1.15,304.76,10,1,73.794427,0.127788416,0
5957,"2011-11-20",2011,0,0.75,0,1.15,304.76,9,1,73.794427,0.089534413,0
5958,"2003-03-10",2003,0,0.75,0,1.31,305.48,5,1,65.887182,0.511273549,0.75
5961,"2003-10-25",2003,0.159999996423721,1.75,0,1.51,304.89,4,0,77.610987,0.160736892,5.25
5962,"2003-10-25",2003,0.159999996423721,1.5,0,1.51,304.89,7,0,77.610987,0.160736892,2
5966,"2009-06-06",2009,0,1.25,0,1.39,304.88,3,1,65.578313,0.064182082,0
5966,"2010-06-13",2010,0.299999993294477,1,0,1.39,304.88,3,1,65.578313,0.075619412,0
5967,"2009-06-06",2009,0,3,0,1.39,304.88,6,1,65.578313,0.064182082,0
5967,"2010-06-13",2010,0.299999993294477,0.5,0,1.39,304.88,6,1,65.578313,0.075619412,0
5967,"2011-06-11",2011,0.489999989047647,1.25,0,1.39,304.88,6,1,65.578313,0.058006569,0
5967,"2012-06-17",2012,0.149999996647239,3,0,1.39,304.88,6,1,65.578313,0.059284872,0
5967,"2013-06-15",2013,0,1.75,0,1.39,304.88,6,1,65.578313,0.072005507,0
5972,"2014-05-27",2014,2.28999994881451,1,0,1.8,304.35,3,1,63.878629,0.042532999,0.25
5973,"2014-05-27",2014,2.28999994881451,1,0,1.8,304.35,10,1,63.878629,0.042532999,0
5974,"2007-11-11",2007,4.33999990299344,0,0,1.78,304.41,3,1,63.878629,0.0744,0
5974,"2008-05-25",2008,4.33999990299344,0,0.00625,1.78,304.41,3,1,63.878629,0.072351322,0
5975,"2007-11-11",2007,4.33999990299344,0,0,1.78,304.41,10,1,63.878629,0.0744,0
5975,"2008-05-25",2008,4.33999990299344,0,0,1.78,304.41,10,1,63.878629,0.072351322,0
5983,"2006-10-16",2006,0,4,0,1.56,304.13,2,0,69.915545,0.10616211,4.75
5998,"2009-06-13",2009,0.809999981895089,1,0.34375,1.1625,304.3025,10,0,69.525824,0.073543869,10
6003,"2012-05-13",2012,0.149999996647239,0.75,0,1.19,303.08,10,1,62.358914,0.065991998,0.5
6003,"2013-05-12",2013,0.639999985694885,0,0,1.19,303.08,10,1,62.358914,0.049419001,0.25
6005,"2011-11-27",2011,2.33999994769692,0,0.025,1.714,302.994,7,1,58.863152,0.084518,4.75
6009,"2008-11-16",2008,4.13999990746379,0,0,2.39,302.73,5,1,58.863152,0.063587002,12.5
6010,"2008-11-16",2008,4.13999990746379,0,0.30625,2.39,302.73,10,1,58.863152,0.063587002,38.75
6010,"2011-11-26",2011,2.67999994009733,0.25,0.075,2.39,302.73,10,1,58.863152,0.084518,3.75
6014,"2009-09-26",2009,5.05999988690019,1.25,0.04375,2.05,303.07,5,1,58.969738,0.063446924,1.5
6014,"2010-10-16",2010,9.82999978028238,0.25,0,2.05,303.07,5,1,58.969738,0.062605561,6.75
6014,"2011-07-09",2011,9.82999978028238,0,0.175,2.05,303.07,5,1,58.969738,0.050662972,0.75
6015,"2009-09-26",2009,5.05999988690019,0.75,0.05,2.178571429,303.2271429,10,1,58.819177,0.055,2.25
6015,"2010-10-16",2010,9.82999978028238,0.75,0.1625,2.178571429,303.2271429,10,1,58.819177,0.066200003,14.75
6015,"2011-07-09",2011,9.82999978028238,0.25,0.225,2.178571429,303.2271429,10,1,58.819177,0.051108185,2
6090,"2012-10-06",2012,0,0.25,0.00625,1.76,305.6,8,1,48.823313,0.044730607,62.5
6090,"2013-09-23",2013,1.53999996557832,0.25,0.00625,1.76,305.6,8,1,48.823313,0.053110926,38.25
6093,"2013-09-22",2013,1.52999996580184,9.5,0,1.76,305.6,4,0,48.823313,0.053110926,16.75
6093,"2014-08-27",2014,0.859999980777502,0.5,0,1.76,305.6,4,0,48.823313,0.04025421,40.25
6097,"2013-09-23",2013,1.49999996647239,0,0,1.65,306.29,7,0,48.823313,0.052466118,87.75
6101,"2012-10-06",2012,0,0,0.00625,1.49,305.86,7,0,48.951854,0.043472216,67.5
6101,"2013-09-25",2013,1.44999996758997,5.25,0.00625,1.49,305.86,7,0,48.951854,0.051276496,35.75
6101,"2014-08-26",2014,0.859999980777502,0.5,0,1.49,305.86,7,0,48.951854,0.04014848,103.5
6104,"2013-09-25",2013,1.44999996758997,1.75,0,1.49,305.86,4,0,48.951854,0.051276496,56.75
6104,"2014-08-26",2014,0.859999980777502,1,0,1.49,305.86,4,0,48.951854,0.04014848,99
6107,"2013-09-25",2013,1.5499999653548,0.5,0,1.72,305.5,6,0,48.951854,0.050430247,117.25
6107,"2014-08-27",2014,0.859999980777502,0,0,1.72,305.5,6,0,48.951854,0.041994273,90
6110,"2013-09-25",2013,1.5499999653548,0.5,0.08125,1.72,305.5,5,0,48.951854,0.050430247,0
6110,"2014-08-26",2014,0.859999980777502,0.75,0.1125,1.72,305.5,5,0,48.951854,0.041979087,0.25
6110,"2015-07-28",2015,0.859999980777502,1.75,0.10625,1.72,305.5,5,0,48.951854,0.038669259,3.5
6128,"2008-08-10",2008,0,1.25,0.3125,1.63,305.32,5,0,49.38217,0.050211693,1.75
6148,"2013-03-20",2013,0,4.75,0.15625,1.65,304.97,10,1,49.464746,0.042765807,0
6176,"2013-07-04",2013,0.879999980330467,0,0.01875,1.48,305.45,6.5,1,49.556468,0.053193219,0
6178,"2013-07-03",2013,0.879999980330467,1,0.0375,1.48,305.45,6,1,49.556468,0.057518939,0
6201,"2012-04-11",2012,0,1,0,1.9275,305.6625,8,0,49.484556,0.043129001,106
6201,"2015-06-29",2015,3.01999993249774,3.5,0.0125,1.9275,305.6625,8,0,49.484556,0.076599998,32
6212,"2012-06-28",2012,0,1.5,0.0125,1.9275,305.6625,5,0,49.484556,0.046462491,184.25
6214,"2014-04-23",2014,0.899999979883432,0,0,1.9275,305.6625,5,0,49.484556,0.040124757,109
6238,"2012-06-03",2012,0,3,0.025,1.48,305.42,10,0,49.521143,0.039664288,0.5
6246,"2012-06-26",2012,0,7.75,0,1.53,305.82,7,0,49.521143,0.039615045,10.75
6256,"2014-05-27",2014,3.25999992713332,3.75,0,1.53,305.82,8,0,49.521143,0.055858999,47.25
6257,"2012-06-30",2012,0,3.75,0,1.53,305.82,12,1,49.521143,0.084776998,8
6260,"2008-07-18",2008,0,3.5,0,1.47,305.42,7,0,49.521143,0.056313999,150.75
6271,"2012-06-29",2012,0,1.25,0,1.47,305.42,7,0,49.521143,0.089199997,0.5
6272,"2014-05-27",2014,3.36999992467463,8.25,0.025,1.47,305.42,6,0,49.521143,0.050751001,2.75
6282,"2013-03-31",2013,0,3,0.00625,1.47,305.42,7,0,49.521143,0.045430999,0
6296,"2012-01-11",2012,0,8.25,0,3.13,306.77,5,0,48.728443,0.044011198,246.75
6296,"2013-01-08",2013,0,0.25,0.0125,3.13,306.77,5,0,48.728443,0.049753236,226
6298,"2015-02-14",2015,1.09999997541308,2.75,0,2.95,305.83,5,0,48.737067,0.348199991,279.25
6301,"2014-01-28",2014,0.65999998524785,0,0.04375,2.95,305.83,5,0,48.737067,0.054289112,54
6301,"2015-02-13",2015,1.09999997541308,0.5,0.025,2.95,305.83,5,0,48.737067,0.348199991,43
6302,"2014-01-27",2014,0.65999998524785,0,0,2.95,305.83,5,0,48.737067,0.054289112,117.75
6304,"2014-01-27",2014,0.65999998524785,0,0,2.95,305.83,5,0,48.737067,0.054289112,250.75
6304,"2015-02-13",2015,1.09999997541308,0.25,0,2.95,305.83,5,0,48.737067,0.348199991,415.25
6305,"2014-01-28",2014,0.65999998524785,1.5,0.00625,2.95,305.83,5,0,48.737067,0.054289112,90.5
6307,"2014-01-26",2014,0.65999998524785,0,0,2.95,305.83,5,0,48.737067,0.054289112,147.5
6307,"2015-02-13",2015,1.09999997541308,0,0,2.95,305.83,5,0,48.737067,0.348199991,229.5
6309,"2014-01-26",2014,0.65999998524785,0,0.025,2.95,305.83,5,0,48.737067,0.342352986,58.5
6312,"2012-01-12",2012,0,1,0,2.63,306.2,5,0,48.737067,0.261711001,124.75
6312,"2013-01-09",2013,0,0,0,2.63,306.2,5,0,48.737067,0.293612987,208
6312,"2014-01-26",2014,0.669999985024333,1.5,0,2.63,306.2,5,0,48.737067,0.342352986,241
6314,"2014-11-12",2014,1.80999995954335,9.25,0.00625,1.37,305.38,5,0,54.368415,0.065599998,0
6314,"2015-11-18",2015,1.1499999742955,1,0.00625,1.37,305.38,5,0,54.368415,0.056999999,0
6315,"2014-11-14",2014,1.80999995954335,2.75,0,1.37,305.38,5,0,54.368415,0.065599998,0
6315,"2015-11-17",2015,1.1499999742955,0.25,0,1.37,305.38,5,0,54.368415,0.056999999,0
6316,"2014-11-14",2014,1.80999995954335,2.5,0,1.37,305.38,10,0,54.368415,0.065599998,0
6316,"2015-11-17",2015,1.1499999742955,6,0,1.37,305.38,10,0,54.368415,0.056999999,0
6317,"2014-11-11",2014,1.80999995954335,4,0,1.37,305.38,5,0,54.368415,0.065599998,0.5
6317,"2015-11-17",2015,1.1499999742955,5.75,0,1.37,305.38,5,0,54.368415,0.056999999,0
6320,"2014-11-13",2014,1.80999995954335,4.25,0,1.37,305.38,5,0,54.368415,0.065599998,0
6320,"2015-11-17",2015,1.1499999742955,1.75,0.0625,1.37,305.38,5,0,54.368415,0.056999999,0
6323,"2014-11-12",2014,1.80999995954335,4.75,0.00625,1.37,305.38,5,0,54.368415,0.057199999,0
6323,"2015-11-18",2015,1.1499999742955,5.75,0,1.37,305.38,5,0,54.368415,0.064999998,0
6325,"2014-11-11",2014,1.80999995954335,2.5,0,1.37,305.38,5,1,54.368415,0.057199999,0
6325,"2015-11-17",2015,1.1499999742955,4,0,1.37,305.38,5,1,54.368415,0.064999998,0
6326,"2015-11-17",2015,1.1499999742955,6,0,1.37,305.38,5,1,54.368415,0.064999998,0
6331,"2014-11-12",2014,1.80999995954335,0,0,1.37,305.38,5,1,54.368415,0.057199999,0
6331,"2015-11-19",2015,1.1499999742955,1,0,1.37,305.38,5,1,54.368415,0.064999998,0
6332,"2014-11-12",2014,1.80999995954335,2.25,0,1.37,305.38,5,1,54.368415,0.057199999,0
6332,"2015-11-19",2015,1.1499999742955,1,0,1.37,305.38,5,1,54.368415,0.064999998,0
6347,"2014-01-28",2014,0.989999977871776,0,0,2.85,306.23,5,0,48.757575,0.055444092,59.25
6358,"2015-04-26",2015,1.88999995775521,3.25,0,1.61,304.67,9,1,54.38355,0.068799998,40.5
6359,"2015-12-08",2015,1.6099999640137,0,0,1.61,304.67,7,0,54.38355,0.094799998,96
6382,"2011-07-16",2011,1.97999995574355,1.5,0.0625,1.38,306.21,10,1,52.975786,0.102038004,0
6387,"2008-08-30",2008,0,1,0,1.38,306.21,10,1,52.975786,0.164568007,0
6395,"2009-08-30",2009,0.139999996870756,2.25,0.0125,1.38,306.21,11,1,52.975786,0.085014999,0
6395,"2010-07-04",2010,1.97999995574355,1.25,0.05,1.38,306.21,11,1,52.975786,0.114689998,0.25
6395,"2011-07-09",2011,1.97999995574355,1.25,0,1.38,306.21,11,1,52.975786,0.094683997,0
6400,"2014-08-23",2014,0,0.25,0.14375,1.5,306.32,11,1,52.975786,0.062199998,0
6424,"2012-06-03",2012,0.459999989718199,5.5,0,1.49,304.67,5,0,54.592087,0.123300001,18.75
6425,"2014-06-22",2014,0.679999984800816,1,0.0125,1.49,304.67,7,0,54.592087,0.067199998,23.25
6429,"2013-10-01",2013,1.10999997518957,0,0,1.93,305.17,5,0,54.526949,0.04611618,0
6429,"2014-04-22",2014,1.10999997518957,0.75,0,1.93,305.17,5,0,54.526949,0.036750602,14.25
6429,"2015-04-22",2015,0.639999985694885,2,0,1.93,305.17,5,0,54.526949,0.037758914,4
6430,"2013-10-01",2013,1.10999997518957,3,0.00625,1.93,305.17,10,0,54.526949,0.04611618,31.75
6430,"2014-04-22",2014,1.10999997518957,4.25,0,1.93,305.17,10,0,54.526949,0.036750602,19.75
6430,"2015-04-22",2015,0.639999985694885,4.75,0.01875,1.93,305.17,10,0,54.526949,0.037758914,15.5
6449,"2013-06-03",2013,0.499999988824129,3,0.00625,1.49,304.67,9,0,54.592087,0.052455999,1
6450,"2015-06-09",2015,0.679999984800816,1.75,0.00625,1.49,304.67,12,0,54.592087,0.062999998,1
6454,"2010-06-09",2010,0.149999996647239,2.25,0,1.43,304.98,10,0,54.526949,0.045804001,6
6455,"2012-06-03",2012,0.459999989718199,2,0,1.43,304.98,5,0,54.606142,0.087384999,0.25
6455,"2013-06-03",2013,0.499999988824129,5.75,0,1.43,304.98,5,0,54.606142,0.052455999,4.25
6456,"2014-04-24",2014,1.10999997518957,6.75,0.00625,1.85,304.94,5,0,54.540574,0.036768356,0
6456,"2015-04-24",2015,0.639999985694885,6,0,1.85,304.94,5,0,54.540574,0.037774162,1.75
6457,"2014-04-24",2014,1.10999997518957,4.5,0,1.85,304.94,10,0,54.540574,0.036768356,5.5
6457,"2015-04-24",2015,0.639999985694885,9.75,0.00625,1.85,304.94,10,0,54.540574,0.037774162,9.25
6462,"2011-06-13",2011,0.789999982342124,5.75,0,1.2,304.98,5,0,54.540574,0.0678,40.75
6469,"2014-04-23",2014,1.52999996580184,2.25,0,1.99,305.16,5,0,54.540574,0.036750602,3
6469,"2015-04-23",2015,0.639999985694885,8,0.04375,1.99,305.16,5,0,54.540574,0.037758914,1.5
6470,"2013-10-02",2013,1.0899999756366,0,0,2.1,304.98,5,0,54.540574,0.047943256,1.75
6470,"2014-04-23",2014,1.0899999756366,1.5,0.0125,2.1,304.98,5,0,54.540574,0.087700002,3.75
6470,"2015-04-23",2015,0.649999985471368,8,0.0125,2.1,304.98,5,0,54.540574,0.037981637,3
6472,"2014-04-23",2014,1.0899999756366,0.25,0.0125,2.1,304.98,10,0,54.540574,0.087700002,10.5
6474,"2014-04-23",2014,1.52999996580184,1.25,0,1.66,304.94,5,0,54.540574,0.058600001,0.5
6474,"2015-04-23",2015,0.639999985694885,2.75,0.0125,1.66,304.94,5,0,54.540574,0.074399998,1
6475,"2014-04-23",2014,1.52999996580184,1.75,0,1.66,304.94,10,0,54.540574,0.058600001,2.5
6475,"2015-04-23",2015,0.639999985694885,9.25,0.00625,1.66,304.94,10,0,54.540574,0.074399998,2
6482,"2015-04-23",2015,0.92999997921288,2.25,0.025,1.72,305.57,5,0,54.4748,0.065999998,0
6483,"2015-04-23",2015,0.92999997921288,3.75,0.04375,1.72,305.57,10,0,54.4748,0.065999998,0
6503,"2014-08-16",2014,3.82999991439283,5.75,0,2.07,305.52,6,1,49.823628,0.059599998,0
6506,"2012-09-01",2012,0,3,0,2.07,305.52,6,1,49.823628,0.047631672,0
6507,"2012-09-01",2012,0,2.75,0,2.07,305.52,10,1,49.823628,0.047631672,0.5
6509,"2012-09-02",2012,0,4,0,2.07,305.52,5,1,49.823628,0.047631672,0
6530,"2015-09-08",2015,1.49999996647239,0,0,1.58,305.92,6,0,54.467767,0.063799998,5.5
6535,"2013-12-12",2013,NA,0,0,2.13,306.11,8.5,0,54.467767,0.055330989,115.5
6535,"2014-09-26",2014,NA,3.25,0,2.13,306.11,8.5,0,54.467767,0.048516665,215.75
6540,"2013-12-10",2013,NA,5.75,0.00625,2.076666667,306.2,5.5,0,54.467767,0.055330989,4
6540,"2014-09-26",2014,NA,0.75,0.03125,2.076666667,306.2,5.5,0,54.467767,0.048516665,12.25
6568,"2014-08-13",2014,2.74999993853271,6.5,0,1.58,306.34,6,1,49.776091,0.076599998,3.25
6572,"2013-07-29",2013,1.12999997474253,6.5,0,1.58,306.34,10,1,49.776091,0.054942761,0.5
6578,"2014-07-18",2014,1.96999995596707,0.25,0.04375,1.77,306.8,6,0,49.633013,0.049999999,0
6585,"2012-07-21",2012,0,0,0.00625,2.03,305.79,7,0,49.633013,0.041676,0
6585,"2015-05-24",2015,2.11999995261431,2.5,0,2.03,305.79,7,0,49.633013,0.045999999,0
6587,"2015-08-27",2015,0,2.5,0.0125,2.77,305.98,10,0,53.592467,0.090799998,0.75
6588,"2015-08-27",2015,0,2.25,0.01875,1.83,305.89,8,1,53.592467,0.096399998,1.5
6589,"2015-08-25",2015,0,0.75,0.00625,2.22,306.19,7,0,53.592467,0.106599997,0
6590,"2015-08-26",2015,0,1.75,0,1.31,306.2,6,0,53.592467,0.106599997,0.5
6591,"2015-08-25",2015,0,1,0,2.22,306.19,7,0,53.592467,0.090799998,1
6592,"2015-08-25",2015,0,1.5,0.0375,2.22,306.19,4,0,53.592467,0.090799998,0
6596,"2014-06-14",2014,1.6099999640137,1.5,0,1.74,306.01,7,0,49.629623,0.047562045,0.75
6602,"2007-10-01",2007,0.229999994859099,5.25,0.23125,1.74,306.01,5,0,49.629623,0.057103001,4.75
6602,"2011-09-14",2011,0,4.25,0.0625,1.74,306.01,5,0,49.629623,0.053145016,60.5
6604,"2008-06-21",2008,0.229999994859099,0.5,0.18125,1.95625,305.8875,9,1,49.623002,0.050645295,1.25
6608,"2008-06-21",2008,0.229999994859099,2.25,0.00625,1.98,305.7,6,1,49.623002,0.050645295,0
6613,"2013-09-07",2013,0.979999978095293,3,0.0125,1.95625,305.8875,7.7,0,49.623002,0.060217668,6
6628,"2007-10-01",2007,0.229999994859099,2.75,0.13125,1.98,305.7,11,0,49.623002,0.049490437,0.25
6629,"2013-09-06",2013,0.979999978095293,2.75,0,1.98,305.7,8,0,49.623002,0.060217668,0.75
6649,"2014-06-13",2014,1.95999995619059,0.5,0.00625,1.98,305.7,9.5,1,49.623002,0.038199999,0
6649,"2015-05-15",2015,1.95999995619059,0.25,0.01875,1.98,305.7,9.5,1,49.623002,0.035399999,0.5
6652,"2014-06-17",2014,1.62999996356666,1.75,0,1.95625,305.8875,5,0,49.623002,0.034399999,0
6654,"2015-05-16",2015,1.95999995619059,1.75,0.00625,2.04,305.91,9,0,49.623002,0.034399999,1.5
6660,"2012-06-13",2012,0,3,0,2.04,305.91,10,1,49.623002,0.040522002,0
6660,"2015-05-16",2015,2.42999994568527,2.25,0.00625,2.04,305.91,10,1,49.623002,0.035199999,2.25
6669,"2013-06-18",2013,1.16999997384846,3.75,0.1125,2.19,305.6,7.5,0,49.543345,0.065516645,1
6669,"2014-05-17",2014,1.16999997384846,1.75,0.0875,2.19,305.6,7.5,0,49.543345,0.037673678,1.5
6669,"2015-04-16",2015,1.3199999704957,2.5,0.0125,2.19,305.6,7.5,0,49.543345,0.066399998,2.25
6673,"2013-06-19",2013,1.17999997362494,5.5,0,2.19,305.6,9,0,49.543345,0.065516645,0
6690,"2015-04-15",2015,1.36999996937811,0.25,0,2.19,305.6,5,0,49.543345,0.058599999,25.5
6693,"2010-09-23",2010,4.69999989494681,1.75,0.5125,2.2,306.25,9,0,49.536181,0.118239772,80.75
6700,"2013-06-19",2013,1.16999997384846,3,0.00625,1.82,306.3,6.5,0,49.536181,0.064874157,26.25
6714,"2013-06-21",2013,1.16999997384846,2,0,1.82,306.3,5.5,0,49.536181,0.064874157,13
6714,"2014-05-18",2014,1.16999997384846,0.25,0.00625,1.82,306.3,5.5,0,49.536181,0.062749997,8.75
6714,"2015-04-14",2015,1.35999996960163,1.75,0.00625,1.82,306.3,5.5,0,49.536181,0.064399998,4.25
6721,"2013-06-20",2013,1.16999997384846,1.25,0,1.82,306.3,6.5,1,49.536181,0.064874157,0
6724,"2007-09-29",2007,0.229999994859099,3.25,0.05625,1.82,306.3,11.5,1,49.536181,0.043299999,28.25
6725,"2007-09-30",2007,0.229999994859099,4,0.0625,1.82,306.3,6,1,49.536181,0.043299999,15.25
6732,"2014-12-12",2014,0,2,0.01875,1.98,305.8,5,1,53.74417,0.052312359,0
6732,"2015-11-24",2015,0,0.25,0.10625,1.98,305.8,5,1,53.74417,0.053564475,1.25
6738,"2015-11-23",2015,0,1.75,0.00625,1.98,305.8,7,0,53.74417,0.053564475,48.25
6742,"2015-11-24",2015,0,3,0.05,1.98,305.8,5,1,53.74417,0.053564475,0.75
6743,"2014-12-08",2014,0,2.25,0.0125,1.98,305.8,6,0,53.74417,0.052312359,2.25
6743,"2015-11-23",2015,0,2.75,0.0375,1.98,305.8,6,0,53.74417,0.053564475,0
6749,"2014-12-10",2014,0,0.25,0.00625,2.71,305.86,7,0,53.74417,0.054387204,0
6749,"2015-12-01",2015,0,2,0.03125,2.71,305.86,7,0,53.74417,0.046400587,0
6761,"2014-12-11",2014,0,2.5,0,1.55625,305.8175,8,1,53.740704,0.054372891,4
6761,"2015-11-24",2015,0,1,0.03125,1.55625,305.8175,8,1,53.740704,0.053926813,1
6762,"2015-11-27",2015,0,17,0.01875,1.55625,305.8175,7,0,53.740704,0.053931495,0.5
6777,"2014-12-10",2014,0,1.75,0.11875,1.29,305.98,9,0,53.740704,0.127999997,0
6780,"2014-12-09",2014,0,0.5,0.01875,1.29,305.98,8.5,0,53.740704,0.127999997,1.5
6792,"2015-08-10",2015,0.459999989718199,3.5,0.08125,2.49,306.89,3,1,48.643127,0.065799998,48
6797,"2015-06-10",2015,4.37999990209937,0,0.0125,2.33,306.25,5,0,54.443457,0.159599996,0.75
6798,"2015-06-11",2015,4.46999990008771,1.5,0,2.33,306.38,5,0,54.51947,0.117399997,1.75
6799,"2015-06-11",2015,4.46999990008771,0,0,2.33,306.38,10,0,54.51947,0.117399997,0.5
6800,"2014-04-23",2014,0.449999989941716,1.25,0,2.31,306.07,5,0,54.521793,0.099265002,1.75
6800,"2015-06-11",2015,4.46999990008771,7.5,0,2.31,306.07,5,0,54.521793,0.117399997,3.75
6801,"2014-04-23",2014,0.449999989941716,1,0.00625,2.31,306.07,10,0,54.521793,0.099265002,0
6801,"2015-06-11",2015,4.46999990008771,1.5,0,2.31,306.07,10,0,54.521793,0.117399997,0
6802,"2015-10-06",2015,3.01999993249774,4.25,0.0375,2.31,306.07,5,0,54.445165,0.152399996,7
