"new_id","Reef_Check_ID","Lat","Long","Depth","Date","Year","Location","macro","parrot","bleaching","coral"
130,"159.49.5E.18.53.2S",-18.88666667,-159.825,3,2005-08-25,2005,"Cook Islands",0.03125,2,3.5,0.06875
131,"159.49.5E.18.53.2S",-18.88666667,-159.825,10,2005-08-25,2005,"Cook Islands",0.15625,1.5,0.75,0.26875
132,"159.48.5E.18.51.3S",-18.855,-159.8083333,3,2005-08-23,2005,"Cook Islands",0,2.75,0.5,0.0875
133,"159.48.5E.18.51.3S",-18.855,-159.8083333,10,2005-08-23,2005,"Cook Islands",0,4.25,0,0.30625
134,"159.48.3E.18.51.2S",-18.85333333,-159.805,10,2005-08-24,2005,"Cook Islands",0,3.5,4,0.1875
135,"159.48.37E.18.51.157S",-18.85261111,-159.8061667,3,2005-09-02,2005,"Cook Islands",0.05625,4,0.5,0.1
136,"159.48.37E.18.51.157S",-18.85261111,-159.8061667,12,2005-09-02,2005,"Cook Islands",0.125,2.25,0.5,0.275
137,"159.48.15E.18.50.6S",-18.84333333,-159.8025,3,2005-08-31,2005,"Cook Islands",0.1125,3,17,0.15
138,"159.48.15E.18.50.6S",-18.84333333,-159.8025,10,2005-08-31,2005,"Cook Islands",0.1125,2,0,0.16875
139,"159.47.97E.18.50.30S",-18.83833333,-159.7995,3,2005-09-03,2005,"Cook Islands",0.06875,5.5,1.25,0.1
140,"159.47.97E.18.50.30S",-18.83833333,-159.7995,12,2005-09-03,2005,"Cook Islands",0.0375,4.75,0.05,0.325
141,"159.47.7E.18.50.1S",-18.835,-159.795,3,2005-08-25,2005,"Cook Islands",0.09375,0.5,3.5,0.16875
142,"159.47.7E.18.50.1S",-18.835,-159.795,10,2005-08-25,2005,"Cook Islands",0.0375,1.75,5,0.25
143,"159.47.20E.18.49.59S",-18.8265,-159.7866667,10,2005-09-01,2005,"Cook Islands",0.125,4.25,0.5,0.14375
144,"159.46.8E.18.49.2S",-18.82,-159.78,4,2005-08-24,2005,"Cook Islands",0.03125,0,0,0.20625
145,"159.46.8E.18.49.2S",-18.82,-159.78,10,2005-08-24,2005,"Cook Islands",0.0875,0.5,1,0.3
146,"147.31.239E.18.47.875S",-18.79791667,147.5206389,8,2017-07-08,2017,"Great Barrier Reef",0.00625,NA,0.5,0.70625
147,"147.51997E.18.79744S",-18.79744444,147.5199722,5,2017-07-09,2017,"Great Barrier Reef",0.00625,NA,0,0.2875
148,"147.52132E.18.79603S",-18.79602778,147.5213333,2,2017-07-09,2017,"Great Barrier Reef",0.04375,NA,0,0.35
149,"147.31.270E.18.47.695S",-18.79491667,147.5211667,4,2017-07-08,2017,"Great Barrier Reef",0.01875,NA,2.5,0.55
150,"146.573795E.18.733998S",-18.734,146.5738056,1,2013-11-15,2013,"Great Barrier Reef",0,NA,NA,0.08125
151,"146.573795E.18.733998S2",-18.734,146.5738056,1,2013-11-15,2013,"Great Barrier Reef",0,NA,NA,0.01875
152,"147.09683E.18.68716S",-18.68716667,147.0968333,4,2017-07-07,2017,"Great Barrier Reef",0.025,NA,0,0.1875
153,"18S147E1",-18.67555556,147.1091667,3,1997-08-10,1997,"Great Barrier Reef",0.15,NA,NA,0.4625
154,"18S147E1",-18.67555556,147.1091667,10,1997-08-10,1997,"Great Barrier Reef",0.10625,NA,NA,0.41875
155,"146.30.42E.18.40.13S",-18.66894444,146.5070278,3.5,2006-04-15,2006,"Great Barrier Reef",0,NA,NA,0.15
156,"147.01.5E.18.39.4S",-18.65666667,147.025,4.5,2002-05-12,2002,"Great Barrier Reef",0.13125,NA,NA,0.175
157,"18S146E2",-18.57361111,146.4944444,3,1997-08-09,1997,"Great Barrier Reef",0,NA,NA,0.21875
158,"18S146E2",-18.57361111,146.4944444,10,1997-08-09,1997,"Great Barrier Reef",0,NA,NA,0.25
159,"18S146E1",-18.44166667,146.9916667,4,1997-08-19,1997,"Great Barrier Reef",0,NA,NA,0.3125
160,"18S146E1",-18.44166667,146.9916667,12,1997-08-19,1997,"Great Barrier Reef",0,NA,NA,0.3375
161,"178.11.91E.18.22.81S",-18.38016667,178.1985,8,2002-03-14,2002,"Fiji",0.01875,14.25,NA,0.33125
162,"178.44.12W.18.17.06S",-18.285,-178.7366667,2,1999-06-18,1999,"Fiji",0,NA,NA,0.4125
163,"178.48.24W.18.16.06S",-18.26833333,-178.8066667,10,1999-06-20,1999,"Fiji",0,NA,NA,0.3375
164,"18S178E1",-18.18888889,178.3680556,8,1997-07-20,1997,"Fiji",0,NA,NA,0.3
165,"178.28.67E.18.10.81S",-18.18016667,178.4778333,1,2003-07-15,2003,"Fiji",0.33125,0,NA,0.1625
166,"178.23.98E.18.09.58S",-18.15966667,178.3996667,10,2003-07-15,2003,"Fiji",0.05,5,NA,0.41875
167,"177.25.48.4E.18.9.33.4S",-18.15927778,177.4301111,4,2000-02-27,2000,"Fiji",0,NA,NA,0.53125
168,"177.25.48.4E.18.9.33.4S",-18.15927778,177.4301111,10,2000-02-27,2000,"Fiji",0,NA,NA,0.525
169,"177.25.48.4E.18.9.33.4S",-18.15927778,177.4301111,4.5,2001-12-20,2001,"Fiji",0.15625,1.75,NA,0.1625
168,"177.25.48.4E.18.9.33.4S",-18.15927778,177.4301111,10,2001-12-20,2001,"Fiji",0.18125,6,NA,0.14375
170,"178.21.79E.18.08.80S",-18.14666667,178.3631667,3,2003-06-19,2003,"Fiji",0,1.75,NA,0.36875
171,"177.24.96E.18.08.47S",-18.14116667,177.416,10,2001-12-20,2001,"Fiji",0.025,0,NA,0.3625
172,"38.6713W.17.9971S",-17.99711111,-38.67130556,7.5,2002-03-27,2002,"Brazil",0,3.66666666666667,NA,0.34375
173,"179.13.505E.17.58.713S",-17.97855556,179.2250833,6,2006-05-16,2006,"Fiji",0,NA,NA,0.183333333333333
174,"38.40.18.5W.17.58.13S",-17.97027778,-38.67180556,10,2002-03-26,2002,"Brazil",0.1,2.25,NA,0.35
175,"38.7133W.17.9683S",-17.96830556,-38.71330556,4,2002-03-19,2002,"Brazil",0.175,2.75,NA,0.15
175,"38.7133W.17.9683S",-17.96830556,-38.71330556,4,2002-03-26,2002,"Brazil",0.03125,4.5,NA,0.2
176,"38.7003W.17.9632S",-17.96319444,-38.70030556,2.5,2002-03-25,2002,"Brazil",0.075,3.75,NA,0.1
177,"38.6702W.17.9627S",-17.96269444,-38.67019444,9,2002-03-20,2002,"Brazil",0.0125,6,NA,0.2625
178,"38.6602W.17.9008S",-17.90080556,-38.66019444,7.5,2002-03-19,2002,"Brazil",0.0125,0.5,NA,0.3625
179,"177.12.15.4E.17.48.6.5S",-17.80180556,177.2042778,6,2002-09-17,2002,"Fiji",0.025,5.5,NA,0.1375
180,"39.0448W.17.7867S",-17.78669444,-39.04480556,5,2002-03-18,2002,"Brazil",0.05625,0.5,NA,0.29375
181,"176.51.49E.17.44.17S",-17.73805556,176.8636111,3,2001-08-18,2001,"Fiji",0.2875,3,NA,0.06875
182,"177.08.28E.17.44.25S",-17.7375,177.138,3,2002-09-20,2002,"Fiji",0.04375,1.5,NA,0.4125
183,"176.51.34E.17.44.12S",-17.73666667,176.8594444,5,2001-08-20,2001,"Fiji",0.2375,3.25,NA,0.025
184,"176.52.23E.17.43.53S",-17.73138889,176.8730556,5,2001-08-15,2001,"Fiji",0.275,3,NA,0.175
185,"176.52.14E.17.43.47S",-17.72972222,176.8705556,5,2001-10-08,2001,"Fiji",0.25625,0.5,NA,0.0625
186,"177.06.53E.17.43.66S",-17.72766667,177.1088333,3,2002-09-19,2002,"Fiji",0.075,0.25,NA,0.225
187,"NSBroscos",-17.65686111,177.1081667,15,2004-11-09,2004,"Fiji",0.01875,7.5,0,0.58125
188,"NSNorthReef",-17.65677778,177.10825,3.5,2004-11-09,2004,"Fiji",0,7,0,0.54375
189,"NSNorthReef",-17.65677778,177.10825,10.5,2004-11-09,2004,"Fiji",0.0125,5.75,0,0.4125
190,"177.8.33E.17.39.40S",-17.65666667,177.1388333,2,2002-09-17,2002,"Fiji",0.00625,9.75,NA,0.10625
191,"NSJimmysReef",-17.65561111,177.2525833,6,2002-09-15,2002,"Fiji",0.03125,3,NA,0.425
192,"177.15.06E.17.39.05S",-17.65083333,177.251,5.5,2002-09-15,2002,"Fiji",0,5.5,NA,0.20625
193,"177.15.07E.17.39.05S",-17.65083333,177.2511667,6,2002-09-16,2002,"Fiji",0.0125,4,NA,0.3
194,"168.8.46.6E.17.38.28S",-17.64111111,168.1462778,10,2004-07-22,2004,"Vanuatu",0.09375,NA,NA,0.28125
195,"17S177E1",-17.6,177.25,10,1997-09-23,1997,"Fiji",0,NA,NA,0.075
196,"177.20.31E.17.35.02S",-17.58366667,177.3385,3,2002-08-21,2002,"Fiji",0.01875,6.75,NA,0.3875
197,"177.4.54.8E.17.34.11.4S",-17.56983333,177.0818889,10.5,2004-11-30,2004,"Fiji",0.01875,4.75,NA,0.3625
198,"177.21.24E.17.13.42S",-17.52366667,177.354,3,2002-08-19,2002,"Fiji",0.01875,6.75,NA,0.325
199,"149.45.37W.17.29.88S",-17.498,-149.7561667,2,2017-11-18,2017,"French Polynesia",0,1.5,0,0.28125
200,"149.50.391W.17.29.091S",-17.48486111,-149.8398611,2,2017-11-18,2017,"French Polynesia",0.20625,0,0,0.1125
201,"149.54.04W.17.28.15S",-17.47083333,-149.9011111,12,2005-04-27,2005,"French Polynesia",0,NA,NA,0.475
202,"177.22.81E.17.26.39S",-17.43983333,177.3801667,3,2002-08-20,2002,"Fiji",0,9.75,NA,0.30625
203,"178.26.87E.17.18.2S",-17.304,178.4478333,3,2002-09-23,2002,"Fiji",0,13,NA,0.375
204,"178.26.87E.17.18.24S",-17.304,178.4478333,3,2002-09-23,2002,"Fiji",0.025,14,NA,0.1
205,"178.27.44E.17.17.03S",-17.28383333,178.4573333,7,2002-09-25,2002,"Fiji",0,6,NA,0.5
206,"178.28.27E.17.16.98S",-17.283,178.4711667,9,2002-09-24,2002,"Fiji",0.0125,6.5,NA,0.6125
207,"178.27.74E.17.16.92S",-17.282,178.4623333,5,2002-09-24,2002,"Fiji",0,9,NA,0.2625
208,"178.27.74E.17.16.92S",-17.282,178.4623333,6,2002-09-25,2002,"Fiji",0,2,NA,0.425
209,"178.27.5E.17.16.86S",-17.281,178.4583333,13,2002-09-25,2002,"Fiji",0.0125,4.5,NA,0.25
210,"178.27.67E.17.16.78S",-17.27966667,178.4611667,4,2002-09-24,2002,"Fiji",0,6.75,NA,0.48125
211,"146.4.519E.17.12.224S",-17.20372222,146.0753056,3,2002-06-30,2002,"Great Barrier Reef",0,1.5,NA,0.45625
212,"146.4.519E.17.12.224S",-17.20372222,146.0753056,10,2002-06-30,2002,"Great Barrier Reef",0,1.5,NA,0.1625
213,"17S149E1",-17,149.1,3,1997-06-24,1997,"Great Barrier Reef",0.00625,NA,NA,0.225
214,"17S149E1",-17,149.1,10,1997-06-24,1997,"Great Barrier Reef",0.00625,NA,NA,0.2375
215,"16S179E3",-16.98611111,179.8744444,5,1997-07-08,1997,"Fiji",0.04375,NA,NA,0.3875
216,"145.59.95E.16.56.52S",-16.942,145.9991667,3,2002-02-16,2002,"Great Barrier Reef",0.0125,4,NA,0.1875
217,"177.16.98E.16.56.218S",-16.93697222,177.283,10,2002-06-14,2002,"Fiji",0.16875,2.5,NA,0.24375
218,"145.58.97E.16.56.09S",-16.93483333,145.9828333,3,2002-02-16,2002,"Great Barrier Reef",0,2,NA,0.0625
219,"145.58.97E.16.56.09S",-16.93483333,145.9828333,10,2002-02-16,2002,"Great Barrier Reef",0,0.5,NA,0.025
220,"145.98654E.16.93225S",-16.93225,145.9865278,1,2017-10-29,2017,"Great Barrier Reef",0.0125,NA,15,0.25625
221,"117.20.125E.16.54.840S",-16.91405556,177.3854167,3.5,2009-11-15,2009,"Fiji",0.0875,5,1,0.60625
222,"39.0827W.16.8975S",-16.8975,-39.08269444,2.5,2002-03-23,2002,"Brazil",0.00625,8.25,NA,0.25
223,"39.0916W.16.8877S",-16.88769444,-39.09161111,4.5,2002-03-24,2002,"Brazil",0.25625,0.25,NA,0.28125
224,"146.12.16E.16.52.21S",-16.8725,146.2044444,5,2007-04-28,2007,"Great Barrier Reef",0.08125,NA,NA,0.3875
225,"146.12.16E.16.52.21S",-16.8725,146.2044444,4,2008-03-29,2008,"Great Barrier Reef",0.1125,NA,NA,0.325
226,"146.12.16E.16.52.21S",-16.8725,146.2044444,3,2016-04-17,2016,"Great Barrier Reef",0,NA,75,0.65625
226,"146.12.16E.16.52.21S",-16.8725,146.2044444,3,2016-10-30,2016,"Great Barrier Reef",0,NA,8.75,0.69375
227,"146.12.16E.16.52.21S3",-16.8725,146.2044444,7,2016-10-30,2016,"Great Barrier Reef",0.00625,NA,6.25,0.425
226,"146.12.16E.16.52.21S",-16.8725,146.2044444,3,2017-04-01,2017,"Great Barrier Reef",0.0125,NA,94.25,0.18125
227,"146.12.16E.16.52.21S3",-16.8725,146.2044444,7,2017-04-01,2017,"Great Barrier Reef",0.025,NA,89,0.3625
226,"146.12.16E.16.52.21S",-16.8725,146.2044444,3,2017-10-28,2017,"Great Barrier Reef",0.025,NA,3.5,0.06875
228,"146.12.16.8E.16.52.21S",-16.8725,146.2046667,4,2008-03-29,2008,"Great Barrier Reef",0.1125,NA,NA,0.325
229,"178.19.18E.16.51.14S",-16.85233333,178.3196667,3,2001-11-27,2001,"Fiji",0,2,NA,0.2375
230,"178.19.18E.16.51.14S",-16.85233333,178.3196667,10,2001-11-27,2001,"Fiji",0.0125,2.75,NA,0.1375
231,"16S146E1",-16.85083333,146.2380556,3,1997-08-09,1997,"Great Barrier Reef",0.01875,NA,NA,0.39375
232,"16S146E1",-16.85083333,146.2380556,10,1997-08-09,1997,"Great Barrier Reef",0.03125,NA,NA,0.35625
233,"146.13.624E.16.50.875S",-16.84791667,146.2270556,9,2006-04-09,2006,"Great Barrier Reef",0.13125,NA,NA,0.125
234,"178.17.885E.16.50.452S",-16.84086111,178.2980833,5,2002-03-08,2002,"Fiji",0,7.75,NA,0.26875
235,"178.17.885E.16.50.452S",-16.84086111,178.2980833,10,2002-03-08,2002,"Fiji",0,7,NA,0.05
236,"178.18.663E.16.50.382S",-16.83969444,178.3110556,5,2002-03-05,2002,"Fiji",0.00625,0,NA,0.24375
237,"178.18.663E.16.50.382S",-16.83969444,178.3110556,10,2002-03-05,2002,"Fiji",0.0125,1.5,NA,0.14375
238,"178.16.433E.16.50.346S",-16.83911111,178.2738889,5,2002-03-14,2002,"Fiji",0,7.25,NA,0.23125
239,"178.18.305E.16.50.310S",-16.8385,178.3050833,5,2002-03-07,2002,"Fiji",0,2,NA,0.2
240,"178.18.305E.16.50.310S",-16.8385,178.3050833,10,2002-03-07,2002,"Fiji",0,2.75,NA,0.24375
241,"179.16.53E16.30.10S",-16.83611111,179.2813889,10,2000-04-20,2000,"Fiji",0,0,NA,0.35625
242,"178.19.666E.16.50.105S",-16.83508333,178.3277778,5,2002-03-13,2002,"Fiji",0,2.5,NA,0.28125
243,"178.19.666E.16.50.105S",-16.83508333,178.3277778,10,2002-03-13,2002,"Fiji",0.00625,3,NA,0.15
244,"179.16.53E.16.50.01.8S",-16.83383333,179.2813889,3,2000-04-19,2000,"Fiji",0,0,NA,0.441666666666667
245,"179.16.49E.16.50.1S",-16.83361111,179.2802778,13,2000-04-19,2000,"Fiji",0,0,NA,0.43125
246,"179.16.57E.16.50.1S",-16.83361111,179.2825,10,2000-04-19,2000,"Fiji",0.00625,0,NA,0.5
247,"179.15.9E.16.50.01S",-16.8335,179.265,8.5,2003-01-30,2003,"Fiji",0.3375,6.25,NA,0.20625
248,"179.16.49E.16.49358.8S",-16.833,179.2802778,3,2000-04-19,2000,"Fiji",0,0,NA,0.35
249,"179.16.57E.16.49.58.8S",-16.833,179.2825,3,2000-04-20,2000,"Fiji",0,0,NA,0.45
250,"179.16.49E.16.49.58S",-16.83277778,179.2802778,3,2000-04-19,2000,"Fiji",NA,NA,NA,NA
251,"178.16.440E.16.49.749S",-16.82913889,178.274,5,2002-03-06,2002,"Fiji",0,7,NA,0.175
252,"178.16.440E.16.49.749S",-16.82913889,178.274,10,2002-03-06,2002,"Fiji",0.00625,3.5,NA,0.15
253,"178.18.87E.16.49.74S",-16.829,178.3145,3,2001-12-04,2001,"Fiji",0.01875,2,NA,0.2375
254,"178.18.87E.16.49.74S",-16.829,178.3145,10,2001-12-04,2001,"Fiji",0.03125,4,NA,0.21875
255,"179.16.13E.16.49.54S",-16.82566667,179.2688333,6,2002-09-12,2002,"Fiji",0,3,NA,0.38125
256,"179.14.507E.16.48.915S",-16.81525,179.2417778,6,2002-09-09,2002,"Fiji",0.08125,4.25,NA,0.26875
256,"179.14.507E.16.48.915S",-16.81525,179.2417778,6,2003-10-30,2003,"Fiji",0.06875,3.25,NA,0.3375
257,"179.17.21E.16.48.74S",-16.81233333,179.2868333,1,2002-07-31,2002,"Fiji",0.0375,4,NA,0.26875
258,"179.17.21E.16.48.74S",-16.81233333,179.2868333,1.5,2002-11-04,2002,"Fiji",0.01875,8,NA,0.46875
259,"179.17.21E.16.48.74S",-16.81233333,179.2868333,5.5,2003-01-08,2003,"Fiji",0.0875,3.5,NA,0.325
260,"179.17.21E.16.48.73S",-16.81216667,179.2868333,4.5,2002-09-10,2002,"Fiji",0.1,5,NA,0.2
260,"179.17.21E.16.48.73S",-16.81216667,179.2868333,4.5,2002-09-11,2002,"Fiji",0,3.25,NA,0.175
261,"178.16.537E.16.48.443S",-16.80738889,178.2756111,5,2002-03-11,2002,"Fiji",0,0,NA,0.24375
262,"178.19.493E.16.48.007S",-16.80011667,178.3248889,5,2002-03-11,2002,"Fiji",0.0125,3.25,NA,0.15625
263,"178.19.493E.16.48.007S",-16.80011667,178.3248889,10,2002-03-11,2002,"Fiji",0,4.25,NA,0.13125
264,"179.54.41E.16.47.89S",-16.79816667,179.9068333,8,2002-01-07,2002,"Fiji",0.04375,20.5,NA,0.05
265,"178.18.517E.16.47.795S",-16.79658333,178.3086111,5,2002-03-13,2002,"Fiji",0,1.75,NA,0.23125
266,"178.18.517E.16.47.795S",-16.79658333,178.3086111,10,2002-03-13,2002,"Fiji",0,1.75,NA,0.23125
267,"146.10.78E.16.47.76S",-16.796,146.1796667,6,2008-05-30,2008,"Great Barrier Reef",0.08125,NA,NA,0.325
268,"178.17.633E.16.47.642S",-16.79402778,178.2938889,5,2002-03-13,2002,"Fiji",0,4.25,NA,0.275
269,"178.17.633E.16.47.642S",-16.79402778,178.2938889,10,2002-03-13,2002,"Fiji",0,4.25,NA,0.2
270,"179.11.98E.16.46.98S",-16.783,179.1996667,2.5,2002-09-13,2002,"Fiji",0.025,0.25,NA,0.2375
271,"179.55.79E.16.46.78S",-16.77966667,179.9298333,12,2005-03-14,2005,"Fiji",0.0375,6.25,NA,0.375
272,"179.56.87E.16.46.68S",-16.778,179.9478333,12,2002-01-06,2002,"Fiji",0,6,NA,0.00625
273,"179.56.58E.16.45.79S",-16.76316667,179.943,10,2002-01-07,2002,"Fiji",0.00625,10.25,NA,0.13125
274,"146.15.58.8E.16.43.54.6S",-16.73183333,146.2663333,5,2008-05-31,2008,"Great Barrier Reef",0.0125,NA,NA,0.3
274,"146.15.58.8E.16.43.54.6S",-16.73183333,146.2663333,5,2009-04-17,2009,"Great Barrier Reef",0.025,0,0,0.50625
275,"179.58.46W.16.41.6S",-16.69333333,-179.9743333,3,2002-02-28,2002,"Fiji",0,5.5,NA,0.35
275,"179.58.46W.16.41.6S",-16.69333333,-179.9743333,3,2002-07-08,2002,"Fiji",0,2,NA,0.4
276,"145.57.717E.16.40.636S",-16.67726667,145.962,5,2002-09-29,2002,"Great Barrier Reef",0,3.75,NA,0.1875
277,"145.57.717E.16.40.636S",-16.67726667,145.962,10,2002-09-29,2002,"Great Barrier Reef",0.00625,2.25,NA,0
278,"145.56.872E.16.40.289S",-16.67148333,145.9478667,3,2002-09-01,2002,"Great Barrier Reef",0.3375,1,NA,0.03125
279,"145.56.872E.16.40.289S",-16.67148333,145.9478667,10,2002-09-01,2002,"Great Barrier Reef",0.29375,1,NA,0.03125
280,"146.00176E.16.39.520S",-16.65866667,146.0017778,4,2002-09-29,2002,"Great Barrier Reef",NA,0.75,NA,NA
281,"146.00176E.16.39.520S",-16.65866667,146.0017778,10,2002-09-29,2002,"Great Barrier Reef",NA,0.75,NA,NA
282,"145.58.2E.16.36.3S",-16.605,145.97,3,2002-07-06,2002,"Great Barrier Reef",0,2.25,NA,0.15
283,"145.58.2E.16.36.3S",-16.605,145.97,10,2002-07-06,2002,"Great Barrier Reef",0.04375,0.5,NA,0.16875
284,"16S179E1",-16.56944444,179.8563889,5,1997-07-10,1997,"Fiji",0,NA,NA,0.25
285,"145.98333E.16.566667S",-16.56666667,145.9833333,4,2016-10-29,2016,"Great Barrier Reef",0.0875,NA,4,0.19375
286,"145.28.12W.16.31.48S",-16.52466667,-145.4686667,4,1999-02-10,1999,"French Polynesia",0.03125,NA,NA,0.4125
287,"145.28.12W.16.31.48S",-16.52466667,-145.4686667,10,1999-02-10,1999,"French Polynesia",0.06875,NA,NA,0.5125
288,"146.0.20E.16.31.9S1",-16.51916667,146.0055556,5,2005-03-31,2005,"Great Barrier Reef",0.2125,NA,NA,0.0375
289,"146.0.20E.16.31.9S",-16.51916667,146.0055556,4,2016-04-17,2016,"Great Barrier Reef",0,NA,60,0.40625
290,"146.0.4E.16.30.45S1",-16.5125,146.0011111,4,2009-03-29,2009,"Great Barrier Reef",0.0125,NA,NA,0.43125
291,"146.0.4E.16.30.45S",-16.5125,146.0011111,5,2017-04-02,2017,"Great Barrier Reef",0.16875,NA,76.25,0.3
292,"145.58.86E.16.27.848S",-16.46413889,145.981,4.5,2002-04-28,2002,"Great Barrier Reef",0.325,0,NA,0.2125
293,"140.59E.16.27.684S",-16.46138889,145.9833333,5,2003-03-29,2003,"Great Barrier Reef",0.14375,NA,NA,0.23125
294,"145.59.710E.16.27.684S",-16.46138889,145.9951667,5,2005-09-04,2005,"Great Barrier Reef",0.0125,NA,NA,0.35
295,"145.58.57E.16.27.29S",-16.45805556,145.9825,1,2014-06-24,2014,"Great Barrier Reef",0,NA,NA,0.0625
296,"145.59.716E.16.25.274S",-16.42122222,145.9952778,3,2002-04-27,2002,"Great Barrier Reef",0.3375,0,NA,0.15
297,"145.995689E.16.420831S",-16.42083333,145.9956944,5,2016-04-17,2016,"Great Barrier Reef",0,NA,61.25,0.2625
297,"145.995689E.16.420831S",-16.42083333,145.9956944,5,2017-04-02,2017,"Great Barrier Reef",0.06875,NA,76.25,0.29375
298,"145.33.64E.16.23.01S",-16.3835,145.5605556,3.5,2001-09-13,2001,"Great Barrier Reef",0.0875,1,NA,0.2125
299,"145.33.76E.16.22.99S",-16.38316667,145.5626667,3,2002-04-21,2002,"Great Barrier Reef",0.1625,NA,NA,0.15
300,"145.33.46E.16.22.59S",-16.38316667,145.5626667,5,2004-04-04,2004,"Great Barrier Reef",0.01875,NA,NA,0.45
301,"16S145E1",-16.38277778,145.5641667,3,1997-08-09,1997,"Great Barrier Reef",0,NA,NA,0.28125
302,"16S145E1",-16.38277778,145.5641667,10,1997-08-09,1997,"Great Barrier Reef",0,NA,NA,0.3125
303,"145.33.941E.16.22.966S",-16.38277778,145.5656944,4.5,1999-07-09,1999,"Great Barrier Reef",0,NA,NA,0.2125
304,"145.33.480E.16.22.630S",-16.37716667,145.558,4,2017-05-01,2017,"Great Barrier Reef",0.00625,NA,62.5,0.25625
305,"145.33.48E.16.22.63S",-16.37716667,145.558,4,2017-05-01,2017,"Great Barrier Reef",0.00625,NA,32.5,0.45625
306,"145.33.28E.16.22.37S",-16.37694444,145.5577778,1,2010-02-07,2010,"Great Barrier Reef",0,NA,NA,0.075
307,"16S179E4",-16.33555556,179.3119444,3,1997-09-19,1997,"Fiji",0.00625,NA,NA,0.475
308,"16S179E4",-16.33555556,179.3119444,10,1997-09-19,1997,"Fiji",0.0625,NA,NA,0.36875
309,"43.58.135E.16.19.746S",-16.32916667,43.96888889,4,2001-10-18,2001,"Madagascar",0.25,1.75,NA,0.24375
310,"145.833333E.16.25S",-16.25,145.8333333,7,2016-04-30,2016,"Great Barrier Reef",0.1,NA,52.5,0.5875
311,"145.50.812E.16.14.731S",-16.24552778,145.8468611,4.5,1999-09-10,1999,"Great Barrier Reef",0,NA,NA,0.48125
312,"145.51.43E.16.14.31S",-16.24194444,145.8619444,5,2017-04-30,2017,"Great Barrier Reef",0,NA,40.75,0.2625
313,"14.51.84E.16.14.50S",-16.24166667,145.864,4.5,2002-04-24,2002,"Great Barrier Reef",0.36875,NA,NA,0.15
314,"14.51.84E.16.14.50S",-16.24166667,145.864,7,2016-04-30,2016,"Great Barrier Reef",0.08125,NA,56.25,0.475
315,"14.51.84E.16.14.50S",-16.24166667,145.864,5,2017-04-30,2017,"Great Barrier Reef",0,NA,31,0.46875
316,"145.52.04E.16.14.50S",-16.24166667,145.8673333,5,2001-09-09,2001,"Great Barrier Reef",0,1.25,NA,0.3625
317,"145.52.18E.16.14.37S",-16.23944444,145.8697222,4,2001-09-09,2001,"Great Barrier Reef",0,2.5,NA,0.3625
318,"145.52.054E.16.13.851S",-16.23086111,145.8675556,4,2017-04-30,2017,"Great Barrier Reef",0.1375,NA,33.25,0.16875
319,"16S179E2",-16.18666667,179.2397222,10,1997-09-08,1997,"Fiji",0.0375,NA,NA,0.15
320,"145.38.67W.16.4.51S",-16.07516667,-145.6445,9,2005-07-21,2005,"French Polynesia",0,NA,NA,0.20625
321,"145.37.29W.16.03.673S",-16.06122222,-145.6215,3,2005-07-18,2005,"French Polynesia",0,NA,NA,0.05625
322,"145.49.951E.16.02.875S",-16.04805556,145.8325,5,1999-08-08,1999,"Great Barrier Reef",0,NA,NA,0.36875
323,"16S145E2",-16.01555556,145.7908333,3,1997-08-08,1997,"Great Barrier Reef",0.025,NA,NA,0.5125
324,"16S145E2",-16.01555556,145.7908333,10,1997-08-08,1997,"Great Barrier Reef",0.00625,NA,NA,0.4125
325,"145.966667E.16S",-16,145.9666667,4,2016-10-30,2016,"Great Barrier Reef",0,NA,1.25,0.2375
326,"145.49.343E.15.58.978S",-15.98297222,145.8223889,5,2005-02-19,2005,"Great Barrier Reef",0.025,NA,NA,0.4625
327,"145.49.342E.15.58.973S",-15.98288889,145.8223611,6,2003-03-10,2003,"Great Barrier Reef",0.04375,NA,NA,0.45625
328,"145.49.342E.15.58.973S",-15.98288889,145.8223611,4,2003-03-11,2003,"Great Barrier Reef",0.225,NA,NA,0.425
329,"145.49.342E.15.58.973S",-15.98288889,145.8223611,5,2005-02-19,2005,"Great Barrier Reef",0.10625,NA,NA,0.31875
330,"145.49.175E.15.58.545S",-15.96758333,145.8195833,6,2005-03-20,2005,"Great Barrier Reef",0.03125,NA,NA,0.66875
331,"146.25.3W.15.34.9S",-15.56916667,-146.4175,2,1999-10-05,1999,"French Polynesia",0,NA,NA,0.4875
332,"146.25.3W.15.34.9S",-15.56916667,-146.4175,8,1999-10-05,1999,"French Polynesia",0,NA,NA,0.625
333,"145.46.646E.15.31.667S",-15.52777778,145.7774444,5,2004-03-16,2004,"Great Barrier Reef",0.0375,NA,NA,0.41875
334,"145.46.73E.15.30.85S",-15.51416667,145.7788333,5,2002-03-28,2002,"Great Barrier Reef",0.04375,4.75,NA,0.41875
334,"145.46.73E.15.30.85S",-15.51416667,145.7788333,5,2003-01-16,2003,"Great Barrier Reef",0.1,NA,NA,0.44375
335,"145.46.645E.15.30.769S",-15.51280556,145.7774167,5,2003-01-16,2003,"Great Barrier Reef",0.0875,NA,NA,0.375
335,"145.46.645E.15.30.769S",-15.51280556,145.7774167,5,2004-03-18,2004,"Great Barrier Reef",0.00625,NA,NA,0.53125
